date,open,high,low,close,volume
2014-01-07 00:00:00+00:00,16.5,16.79,16.45,16.77,110605100
2014-01-08 00:00:00+00:00,16.58,16.69,16.519,16.67,101036400
2014-01-09 00:00:00+00:00,16.83,16.926,16.615,16.67,100947200
2014-01-10 00:00:00+00:00,16.77,16.79,16.61,16.75,87454100
2014-01-13 00:00:00+00:00,16.43,16.8,16.4,16.79,90025400
2014-01-14 00:00:00+00:00,16.77,16.77,16.53,16.54,97786600
2014-01-15 00:00:00+00:00,17.15,17.42,17.11,17.23,329333100
2014-01-16 00:00:00+00:00,17.08,17.14,16.99,17.09,163613100
2014-01-17 00:00:00+00:00,17.01,17.22,16.99,17.2,96232200
2014-01-21 00:00:00+00:00,17.01,17.155,16.87,17.08,118269200
2014-01-22 00:00:00+00:00,17.15,17.15,17,17.08,68114400
2014-01-23 00:00:00+00:00,16.86,17.09,16.74,17.07,123765900
2014-01-24 00:00:00+00:00,16.45,16.72,16.45,16.67,112899300
2014-01-27 00:00:00+00:00,16.309,16.54,16.059,16.37,134872600
2014-01-28 00:00:00+00:00,16.73,16.76,16.37,16.45,92891300
2014-01-29 00:00:00+00:00,16.68,16.85,16.49,16.55,130026900
2014-01-30 00:00:00+00:00,16.93,16.99,16.765,16.81,91028200
2014-01-31 00:00:00+00:00,16.75,16.98,16.61,16.72,139432100
2014-02-03 00:00:00+00:00,16.35,16.88,16.3,16.77,159981200
2014-02-04 00:00:00+00:00,16.35,16.56,16.26,16.49,125337000
2014-02-05 00:00:00+00:00,16.4,16.45,16.149,16.309,110576200
2014-02-06 00:00:00+00:00,16.69,16.73,16.44,16.45,110029100
2014-02-07 00:00:00+00:00,16.82,16.88,16.63,16.82,122571100
2014-02-10 00:00:00+00:00,16.72,16.73,16.6,16.71,95792500
2014-02-11 00:00:00+00:00,16.88,16.92,16.635,16.725,92617500
2014-02-12 00:00:00+00:00,16.75,16.91,16.65,16.87,96948900
2014-02-13 00:00:00+00:00,16.75,16.82,16.63,16.645,95756900
2014-02-14 00:00:00+00:00,16.7,16.76,16.65,16.74,100684300
2014-02-18 00:00:00+00:00,16.47,16.74,16.47,16.7,121778600
2014-02-19 00:00:00+00:00,16.2,16.45,16.18,16.379,137734500
2014-02-20 00:00:00+00:00,16.3,16.36,16.18,16.219,107425900
2014-02-21 00:00:00+00:00,16.29,16.485,16.25,16.29,106236900
2014-02-24 00:00:00+00:00,16.53,16.63,16.3,16.3,102909600
2014-02-25 00:00:00+00:00,16.34,16.56,16.32,16.5,81457000
2014-02-26 00:00:00+00:00,16.329,16.4,16.129,16.36,89831600
2014-02-27 00:00:00+00:00,16.49,16.49,16.21,16.27,71314500
2014-02-28 00:00:00+00:00,16.53,16.65,16.344,16.49,126252100
2014-03-03 00:00:00+00:00,16.3,16.41,16.19,16.3,87526800
2014-03-04 00:00:00+00:00,16.73,16.74,16.43,16.48,100849900
2014-03-05 00:00:00+00:00,17.25,17.31,16.78,16.79,207180000
2014-03-06 00:00:00+00:00,17.35,17.631,17.31,17.42,138078900
2014-03-07 00:00:00+00:00,17.33,17.59,17.246,17.54,109547100
2014-03-10 00:00:00+00:00,17.47,17.47,17.25,17.27,81732700
2014-03-11 00:00:00+00:00,17.27,17.52,17.25,17.51,90183400
2014-03-12 00:00:00+00:00,17.28,17.33,17.07,17.18,83309200
2014-03-13 00:00:00+00:00,17.16,17.47,17.07,17.34,100875700
2014-03-14 00:00:00+00:00,16.8,17.22,16.76,17.08,131297200
2014-03-17 00:00:00+00:00,17.11,17.17,16.97,16.98,79942200
2014-03-18 00:00:00+00:00,17.19,17.22,17.07,17.14,67402400
2014-03-19 00:00:00+00:00,17.44,17.49,17.12,17.16,105006500
2014-03-20 00:00:00+00:00,17.92,18,17.43,17.44,167048700
2014-03-21 00:00:00+00:00,17.56,18.03,17.56,18.03,155721000
2014-03-24 00:00:00+00:00,17.37,17.65,17.3,17.62,118500000
2014-03-25 00:00:00+00:00,17.21,17.58,17.2,17.49,98348600
2014-03-26 00:00:00+00:00,17.18,17.4,17.18,17.38,97573700
2014-03-27 00:00:00+00:00,17.01,17.49,16.83,17.28,175139500
2014-03-28 00:00:00+00:00,16.98,17.15,16.85,17.085,79909500
2014-03-31 00:00:00+00:00,17.2,17.27,17.12,17.15,62115800
2014-04-01 00:00:00+00:00,17.34,17.4,17.26,17.28,57423800
2014-04-02 00:00:00+00:00,17.23,17.38,17.13,17.35,65349000
2014-04-03 00:00:00+00:00,17.15,17.24,17.03,17.21,56534500
2014-04-04 00:00:00+00:00,16.72,17.22,16.7,17.21,110409600
2014-04-07 00:00:00+00:00,16.379,16.7,16.19,16.69,129464900
2014-04-08 00:00:00+00:00,16.44,16.5,16.25,16.37,75769700
2014-04-09 00:00:00+00:00,16.62,16.63,16.344,16.55,83096400
2014-04-10 00:00:00+00:00,16.12,16.62,16.1,16.62,98390900
2014-04-11 00:00:00+00:00,15.77,16.129,15.62,15.86,133757100
2014-04-14 00:00:00+00:00,16,16.219,15.78,16.05,99249400
2014-04-15 00:00:00+00:00,16.39,16.41,15.96,16.09,134956600
2014-04-16 00:00:00+00:00,16.129,16.219,15.78,16.2,172948900
2014-04-17 00:00:00+00:00,16.149,16.25,15.93,16.14,104765500
2014-04-21 00:00:00+00:00,16.09,16.17,16.03,16.149,51280500
2014-04-22 00:00:00+00:00,16.29,16.34,16.04,16.09,77888900
2014-04-23 00:00:00+00:00,16.37,16.4,16.23,16.3,52425600
2014-04-24 00:00:00+00:00,16.34,16.5,16.21,16.43,73910900
2014-04-25 00:00:00+00:00,15.95,16.23,15.93,16.1,84617700
2014-04-28 00:00:00+00:00,14.95,15.41,14.86,15.33,344935200
2014-04-29 00:00:00+00:00,15.24,15.3,14.91,15.04,155495000
2014-04-30 00:00:00+00:00,15.14,15.27,15.13,15.26,82359700
2014-05-01 00:00:00+00:00,15.09,15.217,15.03,15.14,68368300
2014-05-02 00:00:00+00:00,15.25,15.29,15.1,15.18,73562900
2014-05-05 00:00:00+00:00,15.08,15.13,15.02,15.075,51669100
2014-05-06 00:00:00+00:00,14.73,15.03,14.72,15.03,96268300
2014-05-07 00:00:00+00:00,14.8,14.92,14.75,14.86,91733000
2014-05-08 00:00:00+00:00,14.93,15.04,14.8,14.85,65232700
2014-05-09 00:00:00+00:00,14.74,14.985,14.67,14.95,86751600
2014-05-12 00:00:00+00:00,15.07,15.1,14.79,14.79,70669900
2014-05-13 00:00:00+00:00,15.03,15.1,14.94,15.04,58469100
2014-05-14 00:00:00+00:00,14.84,15.02,14.81,14.99,52431900
2014-05-15 00:00:00+00:00,14.55,14.83,14.39,14.82,104193000
2014-05-16 00:00:00+00:00,14.51,14.54,14.367,14.51,80476100
2014-05-19 00:00:00+00:00,14.67,14.7,14.38,14.425,51034700
2014-05-20 00:00:00+00:00,14.53,14.69,14.48,14.65,60108200
2014-05-21 00:00:00+00:00,14.61,14.71,14.5,14.59,64808600
2014-05-22 00:00:00+00:00,14.71,14.72,14.55,14.58,51929400
2014-05-23 00:00:00+00:00,14.72,14.815,14.65,14.71,51648900
2014-05-27 00:00:00+00:00,15.22,15.31,14.98,15,125398900
2014-05-28 00:00:00+00:00,15.14,15.28,15.03,15.27,72481700
2014-05-29 00:00:00+00:00,15.15,15.21,15.1,15.12,39423000
2014-05-30 00:00:00+00:00,15.14,15.23,15.07,15.12,45787100
2014-06-02 00:00:00+00:00,15.26,15.28,15.05,15.16,46374000
2014-06-03 00:00:00+00:00,15.21,15.28,15.11,15.2,49025400
2014-06-04 00:00:00+00:00,15.21,15.26,15.15,15.19,39757300
2014-06-05 00:00:00+00:00,15.43,15.48,15.22,15.28,60300500
2014-06-06 00:00:00+00:00,15.59,15.65,15.43,15.45,73930500
2014-06-09 00:00:00+00:00,15.84,15.88,15.6,15.6,78647900
2014-06-10 00:00:00+00:00,15.92,15.94,15.73,15.78,49852900
2014-06-11 00:00:00+00:00,15.59,15.82,15.55,15.69,73729300
2014-06-12 00:00:00+00:00,15.42,15.66,15.38,15.57,66173200
2014-06-13 00:00:00+00:00,15.44,15.55,15.33,15.46,61588100
2014-06-16 00:00:00+00:00,15.28,15.31,15.18,15.3,55425400
2014-06-17 00:00:00+00:00,15.59,15.62,15.255,15.265,58011600
2014-06-18 00:00:00+00:00,15.65,15.69,15.44,15.63,70220300
2014-06-19 00:00:00+00:00,15.55,15.67,15.5,15.66,40953900
2014-06-20 00:00:00+00:00,15.45,15.63,15.44,15.63,54765300
2014-06-23 00:00:00+00:00,15.64,15.65,15.38,15.47,58492200
2014-06-24 00:00:00+00:00,15.49,15.7,15.44,15.555,73262500
2014-06-25 00:00:00+00:00,15.47,15.49,15.28,15.45,71766400
2014-06-26 00:00:00+00:00,15.41,15.53,15.27,15.44,68519600
2014-06-27 00:00:00+00:00,15.33,15.42,15.31,15.38,58149200
2014-06-30 00:00:00+00:00,15.37,15.45,15.29,15.31,47776800
2014-07-01 00:00:00+00:00,15.6,15.65,15.38,15.38,74193500
2014-07-02 00:00:00+00:00,15.85,16.03,15.76,15.78,87685800
2014-07-03 00:00:00+00:00,16.03,16.23,16,16.07,70582300
2014-07-07 00:00:00+00:00,15.94,16,15.83,15.99,62437100
2014-07-08 00:00:00+00:00,15.58,15.83,15.52,15.82,73343400
2014-07-09 00:00:00+00:00,15.6,15.69,15.54,15.62,46415800
2014-07-10 00:00:00+00:00,15.44,15.53,15.25,15.33,61458500
2014-07-11 00:00:00+00:00,15.38,15.43,15.3,15.39,56849400
2014-07-14 00:00:00+00:00,15.57,15.67,15.52,15.62,59181700
2014-07-15 00:00:00+00:00,15.81,15.85,15.66,15.75,99946700
2014-07-16 00:00:00+00:00,15.51,15.66,15.43,15.66,123897400
2014-07-17 00:00:00+00:00,15.2,15.48,15.13,15.45,114839900
2014-07-18 00:00:00+00:00,15.49,15.5,15.25,15.27,74859200
2014-07-21 00:00:00+00:00,15.52,15.55,15.36,15.42,61802200
2014-07-22 00:00:00+00:00,15.52,15.62,15.47,15.59,58331100
2014-07-23 00:00:00+00:00,15.52,15.63,15.51,15.52,47253300
2014-07-24 00:00:00+00:00,15.62,15.64,15.55,15.56,46549800
2014-07-25 00:00:00+00:00,15.59,15.63,15.55,15.585,35627200
2014-07-28 00:00:00+00:00,15.5,15.61,15.46,15.585,39313000
2014-07-29 00:00:00+00:00,15.34,15.53,15.34,15.52,51480500
2014-07-30 00:00:00+00:00,15.58,15.665,15.31,15.43,83243100
2014-07-31 00:00:00+00:00,15.25,15.55,15.25,15.44,70677300
2014-08-01 00:00:00+00:00,14.98,15.39,14.84,15.18,115978900
2014-08-04 00:00:00+00:00,15.05,15.12,14.98,15.065,51954700
2014-08-05 00:00:00+00:00,15,15.2,14.9,15.01,65071500
2014-08-06 00:00:00+00:00,15.2,15.36,15.14,15.14,95977900
2014-08-07 00:00:00+00:00,15.12,15.44,15.09,15.44,80058300
2014-08-08 00:00:00+00:00,15.2,15.2,14.99,15.08,54495000
2014-08-11 00:00:00+00:00,15.22,15.27,15.15,15.26,41545100
2014-08-12 00:00:00+00:00,15.21,15.3,15.15,15.18,33674400
2014-08-13 00:00:00+00:00,15.25,15.29,15.2,15.25,34394600
2014-08-14 00:00:00+00:00,15.32,15.32,15.26,15.26,29934600
2014-08-15 00:00:00+00:00,15.22,15.41,15.14,15.34,61535500
2014-08-18 00:00:00+00:00,15.45,15.45,15.27,15.28,54968600
2014-08-19 00:00:00+00:00,15.45,15.65,15.44,15.52,44825500
2014-08-20 00:00:00+00:00,15.52,15.633,15.37,15.41,57825000
2014-08-21 00:00:00+00:00,16.16,16.219,15.62,15.69,177294400
2014-08-22 00:00:00+00:00,16.129,16.29,16.05,16.16,107641800
2014-08-25 00:00:00+00:00,16.29,16.4,16.2,16.27,89396500
2014-08-26 00:00:00+00:00,16.329,16.46,16.32,16.34,73323400
2014-08-27 00:00:00+00:00,16.2,16.39,16.14,16.37,63061800
2014-08-28 00:00:00+00:00,16.01,16.1,15.99,16.094,62170400
2014-08-29 00:00:00+00:00,16.09,16.14,16.02,16.045,50106600
2014-09-02 00:00:00+00:00,16.27,16.28,16.059,16.14,59400400
2014-09-03 00:00:00+00:00,16.1,16.28,16.04,16.27,67418900
2014-09-04 00:00:00+00:00,16.11,16.27,16.04,16.094,56378600
2014-09-05 00:00:00+00:00,16.02,16.07,15.9,16.05,80974900
2014-09-08 00:00:00+00:00,16.35,16.37,16.149,16.19,99411200
2014-09-09 00:00:00+00:00,16.14,16.26,16.1,16.25,82428900
2014-09-10 00:00:00+00:00,16.36,16.4,16.129,16.155,75656100
2014-09-11 00:00:00+00:00,16.57,16.63,16.3,16.32,106598100
2014-09-12 00:00:00+00:00,16.79,16.83,16.61,16.62,117118300
2014-09-15 00:00:00+00:00,16.74,16.93,16.62,16.795,87306900
2014-09-16 00:00:00+00:00,16.71,16.84,16.67,16.67,64845600
2014-09-17 00:00:00+00:00,16.77,16.93,16.68,16.71,82813200
2014-09-18 00:00:00+00:00,17.04,17.15,16.87,16.88,110396000
2014-09-19 00:00:00+00:00,16.95,17.17,16.88,17.15,88215900
2014-09-22 00:00:00+00:00,17.03,17.17,16.99,17.09,108394117
2014-09-23 00:00:00+00:00,17.05,17.2,17.03,17.05,91178038
2014-09-24 00:00:00+00:00,17.18,17.19,16.97,17.12,85925116
2014-09-25 00:00:00+00:00,16.85,17.18,16.85,17.155,102101191
2014-09-26 00:00:00+00:00,17.03,17.05,16.89,16.91,66785876
2014-09-29 00:00:00+00:00,17.01,17.05,16.88,16.91,68015923
2014-09-30 00:00:00+00:00,17.05,17.11,16.97,17.08,82143402
2014-10-01 00:00:00+00:00,16.82,17.09,16.8,17.07,91190551
2014-10-02 00:00:00+00:00,16.88,16.99,16.63,16.86,118018774
2014-10-03 00:00:00+00:00,17.29,17.3,17.06,17.11,110782588
2014-10-06 00:00:00+00:00,17.29,17.41,17.22,17.37,66212066
2014-10-07 00:00:00+00:00,16.88,17.2,16.88,17.18,91396327
2014-10-08 00:00:00+00:00,17.12,17.12,16.72,16.88,101178019
2014-10-09 00:00:00+00:00,16.59,17.11,16.55,17.04,121286578
2014-10-10 00:00:00+00:00,16.48,16.77,16.36,16.52,129458091
2014-10-13 00:00:00+00:00,16.4,16.67,16.4,16.48,92674130
2014-10-14 00:00:00+00:00,16.52,16.63,16.36,16.51,97451881
2014-10-15 00:00:00+00:00,15.76,16.239,15.43,16.23,216591804
2014-10-16 00:00:00+00:00,16.079,16.25,15.52,15.61,148136470
2014-10-17 00:00:00+00:00,16.21,16.41,16.16,16.25,94339180
2014-10-20 00:00:00+00:00,16.26,16.329,16.16,16.2,76446700
2014-10-21 00:00:00+00:00,16.6,16.61,16.309,16.43,78226090
2014-10-22 00:00:00+00:00,16.4,16.7,16.37,16.59,85160035
2014-10-23 00:00:00+00:00,16.6,16.73,16.515,16.58,68367854
2014-10-24 00:00:00+00:00,16.72,16.72,16.56,16.63,41904957
2014-10-27 00:00:00+00:00,16.59,16.69,16.5,16.68,51484734
2014-10-28 00:00:00+00:00,16.8,16.8,16.61,16.62,71850839
2014-10-29 00:00:00+00:00,16.99,17.02,16.71,16.77,99875657
2014-10-30 00:00:00+00:00,17.03,17.12,16.84,16.96,72542662
2014-10-31 00:00:00+00:00,17.16,17.22,17.1,17.17,82788923
2014-11-03 00:00:00+00:00,17.27,17.35,17.1,17.18,64048210
2014-11-04 00:00:00+00:00,17.21,17.3,17.02,17.22,53463983
2014-11-05 00:00:00+00:00,17.34,17.37,17.21,17.32,58562613
2014-11-06 00:00:00+00:00,17.36,17.4,17.28,17.34,57175259
2014-11-07 00:00:00+00:00,17.36,17.38,17.22,17.31,53907826
2014-11-10 00:00:00+00:00,17.37,17.4,17.3,17.36,54224010
2014-11-11 00:00:00+00:00,17.32,17.46,17.3,17.37,62236029
2014-11-12 00:00:00+00:00,17.29,17.3,17.07,17.24,48641530
2014-11-13 00:00:00+00:00,17.22,17.3,17.12,17.285,50586273
2014-11-14 00:00:00+00:00,17.14,17.25,17.1,17.165,41116439
2014-11-17 00:00:00+00:00,17.09,17.14,16.97,17.06,43359749
2014-11-18 00:00:00+00:00,17.14,17.22,17.06,17.07,39490695
2014-11-19 00:00:00+00:00,17.06,17.15,17.01,17.145,49409552
2014-11-20 00:00:00+00:00,17,17.01,16.83,16.96,49641573
2014-11-21 00:00:00+00:00,17.12,17.19,17.06,17.15,62980975
2014-11-24 00:00:00+00:00,17.18,17.28,17.08,17.16,52762793
2014-11-25 00:00:00+00:00,17.1,17.26,17.08,17.23,44786324
2014-11-26 00:00:00+00:00,17.11,17.15,17.04,17.12,27358440
2014-11-28 00:00:00+00:00,17.04,17.15,17.03,17.07,27834925
2014-12-01 00:00:00+00:00,16.79,16.94,16.73,16.92,61173148
2014-12-02 00:00:00+00:00,17.15,17.15,16.86,16.87,62945173
2014-12-03 00:00:00+00:00,17.29,17.3,17.06,17.1,70104217
2014-12-04 00:00:00+00:00,17.21,17.34,17.13,17.24,49761358
2014-12-05 00:00:00+00:00,17.68,17.71,17.35,17.41,131823990
2014-12-08 00:00:00+00:00,17.66,17.87,17.51,17.66,100987510
2014-12-09 00:00:00+00:00,17.56,17.59,17.17,17.175,95939373
2014-12-10 00:00:00+00:00,17.38,17.68,17.37,17.48,103574081
2014-12-11 00:00:00+00:00,17.47,17.65,17.44,17.44,80139049
2014-12-12 00:00:00+00:00,17.13,17.45,17.13,17.37,88836682
2014-12-15 00:00:00+00:00,16.85,17.31,16.76,17.3,101305256
2014-12-16 00:00:00+00:00,16.72,17.19,16.59,16.74,96000647
2014-12-17 00:00:00+00:00,17.26,17.27,16.82,16.87,92164082
2014-12-18 00:00:00+00:00,17.53,17.53,17.34,17.47,79264648
2014-12-19 00:00:00+00:00,17.62,17.7,17.49,17.49,105588213
2014-12-22 00:00:00+00:00,17.71,17.73,17.55,17.65,70912446
2014-12-23 00:00:00+00:00,17.93,17.99,17.78,17.83,94340090
2014-12-24 00:00:00+00:00,17.98,18.1,17.92,17.965,35091254
2014-12-26 00:00:00+00:00,17.98,18.05,17.95,18.02,34324407
2014-12-29 00:00:00+00:00,18.11,18.19,17.91,17.97,58370887
2014-12-30 00:00:00+00:00,18.13,18.18,18.01,18.04,41433523
2014-12-31 00:00:00+00:00,17.89,18.21,17.89,18.19,57819572
2015-01-02 00:00:00+00:00,17.9,18.03,17.68,17.99,48915838
2015-01-05 00:00:00+00:00,17.38,17.81,17.29,17.785,105605485
2015-01-06 00:00:00+00:00,16.86,17.44,16.78,17.42,144847119
2015-01-07 00:00:00+00:00,16.94,17.18,16.87,17.14,104563015
2015-01-08 00:00:00+00:00,17.29,17.34,17.1,17.16,73310178
2015-01-09 00:00:00+00:00,16.98,17.38,16.95,17.38,82933457
2015-01-12 00:00:00+00:00,16.68,17.03,16.66,17.025,92704852
2015-01-13 00:00:00+00:00,16.45,16.89,16.32,16.82,102036015
2015-01-14 00:00:00+00:00,16.04,16.215,15.77,16,164685486
2015-01-15 00:00:00+00:00,15.2,15.76,15.15,15.59,193140606
2015-01-16 00:00:00+00:00,15.38,15.4,14.97,15.16,149802031
2015-01-20 00:00:00+00:00,15.26,15.63,15.2,15.59,123048254
2015-01-21 00:00:00+00:00,15.41,15.57,15.15,15.28,100658196
2015-01-22 00:00:00+00:00,16.09,16.19,15.43,15.55,183015219
2015-01-23 00:00:00+00:00,15.73,16.19,15.73,16.04,103268518
2015-01-26 00:00:00+00:00,15.85,15.93,15.7,15.72,69948779
2015-01-27 00:00:00+00:00,15.63,15.79,15.48,15.55,86184227
2015-01-28 00:00:00+00:00,15.2,15.73,15.18,15.72,105298688
2015-01-29 00:00:00+00:00,15.43,15.49,15.2,15.31,76055669
2015-01-30 00:00:00+00:00,15.15,15.47,15.15,15.23,99755260
2015-02-02 00:00:00+00:00,15.46,15.49,15.12,15.27,101557039
2015-02-03 00:00:00+00:00,15.89,15.93,15.61,15.62,105159425
2015-02-04 00:00:00+00:00,15.79,16,15.75,15.79,83814535
2015-02-05 00:00:00+00:00,15.97,16.09,15.9,15.98,92166071
2015-02-06 00:00:00+00:00,16.49,16.75,16.219,16.3,160764889
2015-02-09 00:00:00+00:00,16.35,16.5,16.25,16.35,95520604
2015-02-10 00:00:00+00:00,16.42,16.62,16.35,16.56,100322839
2015-02-11 00:00:00+00:00,16.36,16.45,16.21,16.329,99884358
2015-02-12 00:00:00+00:00,16.67,16.73,16.37,16.41,116394126
2015-02-13 00:00:00+00:00,16.61,16.79,16.54,16.73,93632718
2015-02-17 00:00:00+00:00,16.63,16.68,16.37,16.525,93339898
2015-02-18 00:00:00+00:00,16.3,16.56,16.239,16.55,84024165
2015-02-19 00:00:00+00:00,16.21,16.379,16.079,16.21,83591315
2015-02-20 00:00:00+00:00,16.379,16.43,16.01,16.14,89731324
2015-02-23 00:00:00+00:00,16.2,16.32,16.1,16.32,103841653
2015-02-24 00:00:00+00:00,16.379,16.55,16.25,16.27,74109596
2015-02-25 00:00:00+00:00,16.49,16.5,16.32,16.37,57200974
2015-02-26 00:00:00+00:00,16.04,16.44,15.9,16.42,161030274
2015-02-27 00:00:00+00:00,15.81,15.88,15.62,15.78,130419006
2015-03-02 00:00:00+00:00,16.01,16.03,15.715,15.79,71379858
2015-03-03 00:00:00+00:00,16.04,16.149,15.96,16.03,65627992
2015-03-04 00:00:00+00:00,15.84,15.98,15.76,15.96,78084858
2015-03-05 00:00:00+00:00,16,16.03,15.745,15.92,69509958
2015-03-06 00:00:00+00:00,16.219,16.62,16.16,16.41,163207226
2015-03-09 00:00:00+00:00,16.17,16.329,16.12,16.309,72912722
2015-03-10 00:00:00+00:00,15.79,16.129,15.79,16.04,85633552
2015-03-11 00:00:00+00:00,16.11,16.16,15.87,15.92,85531260
2015-03-12 00:00:00+00:00,16.09,16.21,15.9,16.05,126376330
2015-03-13 00:00:00+00:00,16.09,16.149,15.94,16.079,88561897
2015-03-16 00:00:00+00:00,16.129,16.219,15.85,16.11,63374831
2015-03-17 00:00:00+00:00,16.09,16.12,15.96,16.07,67297458
2015-03-18 00:00:00+00:00,15.98,16.1,15.91,16.01,86363525
2015-03-19 00:00:00+00:00,15.61,15.97,15.61,15.96,109092453
2015-03-20 00:00:00+00:00,15.84,15.93,15.64,15.695,99867679
2015-03-23 00:00:00+00:00,15.72,15.88,15.72,15.82,72662013
2015-03-24 00:00:00+00:00,15.61,15.8,15.61,15.73,76599529
2015-03-25 00:00:00+00:00,15.41,15.65,15.4,15.63,88466042
2015-03-26 00:00:00+00:00,15.42,15.54,15.26,15.385,76699386
2015-03-27 00:00:00+00:00,15.31,15.49,15.27,15.48,72913154
2015-03-30 00:00:00+00:00,15.52,15.61,15.4,15.42,70819151
2015-03-31 00:00:00+00:00,15.39,15.52,15.38,15.5,61333548
2015-04-01 00:00:00+00:00,15.41,15.46,15.25,15.42,73153854
2015-04-02 00:00:00+00:00,15.54,15.62,15.43,15.43,50443508
2015-04-06 00:00:00+00:00,15.51,15.6,15.34,15.39,51161893
2015-04-07 00:00:00+00:00,15.46,15.65,15.45,15.53,49566392
2015-04-08 00:00:00+00:00,15.61,15.74,15.5,15.51,71732476
2015-04-09 00:00:00+00:00,15.71,15.76,15.53,15.63,44719259
2015-04-10 00:00:00+00:00,15.72,15.79,15.6,15.69,43801947
2015-04-13 00:00:00+00:00,15.8,15.86,15.74,15.78,49191244
2015-04-14 00:00:00+00:00,15.82,15.95,15.71,15.88,84385405
2015-04-15 00:00:00+00:00,15.64,15.85,15.59,15.7,124479058
2015-04-16 00:00:00+00:00,15.79,15.94,15.58,15.64,105591004
2015-04-17 00:00:00+00:00,15.56,15.75,15.5,15.71,88852590
2015-04-20 00:00:00+00:00,15.57,15.69,15.56,15.62,53649399
2015-04-21 00:00:00+00:00,15.5,15.64,15.43,15.6,64033133
2015-04-22 00:00:00+00:00,15.74,15.83,15.49,15.55,73075265
2015-04-23 00:00:00+00:00,15.69,15.8,15.68,15.72,50234512
2015-04-24 00:00:00+00:00,15.64,15.75,15.61,15.71,40766109
2015-04-27 00:00:00+00:00,15.56,15.76,15.56,15.63,73436466
2015-04-28 00:00:00+00:00,15.65,15.71,15.5,15.58,58076725
2015-04-29 00:00:00+00:00,15.98,16.04,15.57,15.6,134438101
2015-04-30 00:00:00+00:00,15.93,16.05,15.795,16,78201256
2015-05-01 00:00:00+00:00,16.11,16.149,15.92,16,78171362
2015-05-04 00:00:00+00:00,16.44,16.45,16.12,16.14,76504381
2015-05-05 00:00:00+00:00,16.35,16.61,16.329,16.42,106053204
2015-05-06 00:00:00+00:00,16.29,16.49,16.079,16.36,96396889
2015-05-07 00:00:00+00:00,16.239,16.329,16.09,16.23,73740256
2015-05-08 00:00:00+00:00,16.45,16.46,16.219,16.32,86321384
2015-05-11 00:00:00+00:00,16.49,16.59,16.43,16.45,56185501
2015-05-12 00:00:00+00:00,16.43,16.48,16.35,16.46,59589310
2015-05-13 00:00:00+00:00,16.47,16.52,16.36,16.44,47330638
2015-05-14 00:00:00+00:00,16.52,16.59,16.45,16.53,55380166
2015-05-15 00:00:00+00:00,16.35,16.52,16.3,16.52,54868077
2015-05-18 00:00:00+00:00,16.51,16.54,16.309,16.309,51047229
2015-05-19 00:00:00+00:00,16.77,16.78,16.58,16.59,89115475
2015-05-20 00:00:00+00:00,16.74,16.85,16.63,16.78,67640605
2015-05-21 00:00:00+00:00,16.73,16.75,16.56,16.71,52045653
2015-05-22 00:00:00+00:00,16.75,16.8,16.705,16.72,47032906
2015-05-26 00:00:00+00:00,16.5,16.73,16.43,16.73,99306419
2015-05-27 00:00:00+00:00,16.74,16.75,16.54,16.56,69999158
2015-05-28 00:00:00+00:00,16.67,16.73,16.58,16.72,60969979
2015-05-29 00:00:00+00:00,16.5,16.67,16.47,16.66,74246895
2015-06-01 00:00:00+00:00,16.55,16.64,16.47,16.58,62912633
2015-06-02 00:00:00+00:00,16.72,16.76,16.5,16.52,65498460
2015-06-03 00:00:00+00:00,16.93,17.02,16.74,16.79,89614868
2015-06-04 00:00:00+00:00,16.78,16.98,16.72,16.87,61025453
2015-06-05 00:00:00+00:00,17.19,17.35,16.965,17.04,119087408
2015-06-08 00:00:00+00:00,17.08,17.33,17.05,17.27,69749600
2015-06-09 00:00:00+00:00,17.31,17.35,17,17.05,82104858
2015-06-10 00:00:00+00:00,17.59,17.62,17.36,17.39,102643147
2015-06-11 00:00:00+00:00,17.49,17.675,17.44,17.62,77191527
2015-06-12 00:00:00+00:00,17.49,17.58,17.36,17.45,53149442
2015-06-15 00:00:00+00:00,17.47,17.5,17.25,17.33,68053373
2015-06-16 00:00:00+00:00,17.55,17.56,17.37,17.46,47291181
2015-06-17 00:00:00+00:00,17.37,17.595,17.3,17.59,88712103
2015-06-18 00:00:00+00:00,17.38,17.4,17.22,17.35,97574677
2015-06-19 00:00:00+00:00,17.17,17.39,17.12,17.28,81165957
2015-06-22 00:00:00+00:00,17.47,17.53,17.35,17.36,58447195
2015-06-23 00:00:00+00:00,17.67,17.72,17.56,17.56,63865708
2015-06-24 00:00:00+00:00,17.49,17.69,17.45,17.53,59052661
2015-06-25 00:00:00+00:00,17.37,17.62,17.35,17.57,59704817
2015-06-26 00:00:00+00:00,17.41,17.52,17.35,17.48,62897209
2015-06-29 00:00:00+00:00,16.89,17.25,16.86,17.13,98515800
2015-06-30 00:00:00+00:00,17.02,17.13,16.85,17.08,89039753
2015-07-01 00:00:00+00:00,17.22,17.31,17.09,17.25,62317352
2015-07-02 00:00:00+00:00,17.03,17.21,16.89,17.16,64736475
2015-07-06 00:00:00+00:00,16.94,17.01,16.71,16.78,58666946
2015-07-07 00:00:00+00:00,16.69,16.93,16.34,16.9,115399859
2015-07-08 00:00:00+00:00,16.25,16.5,16.219,16.42,83032960
